category.name,category.desc,project.name,project.link,link.git,project.desc
PDF,Libraries for parsing and manipulating PDF documents.,litePDF,https://litepdf.sourceforge.io,false,Library to create and edit PDF documents that uses GDI functions through a device context to draw the page content.
PDF,Libraries for parsing and manipulating PDF documents.,MuPDF,https://mupdf.com/,false,"A lightweight PDF, XPS, and E-book viewer."
PDF,Libraries for parsing and manipulating PDF documents.,PoDoFo,http://podofo.sourceforge.net/,false,A library to work with the PDF file format.
PDF,Libraries for parsing and manipulating PDF documents.,Poppler,https://poppler.freedesktop.org/,false,Open-source multi-backend PDF rendering library based on the xpdf-3.0 code base.
PDF,Libraries for parsing and manipulating PDF documents.,Xpdf,https://www.xpdfreader.com/,false,"Xpdf is a free PDF viewer and toolkit, including a text extractor, image converter, HTML converter, and more."
PDF,Libraries for parsing and manipulating PDF documents.,DynaPDF,http://www.dynaforms.com/,false,An easy-to-use PDF generation library.
Physics,Dynamics simulation engines,Box2D,https://github.com/erincatto/Box2D,true,A 2D physics engine for games.
Physics,Dynamics simulation engines,Bullet,https://github.com/bulletphysics/bullet3,true,A 3D physics engine for games.
Physics,Dynamics simulation engines,Chipmunk,https://github.com/slembcke/Chipmunk2D,true,A fast and lightweight 2D game physics library.
Physics,Dynamics simulation engines,LiquidFun,https://github.com/google/liquidfun,true,A 2D physics engine for games.
Physics,Dynamics simulation engines,Newton Dynamics,https://github.com/MADEAPPS/newton-dynamics,true,An integrated solution for real time simulation of physics environments.
Physics,Dynamics simulation engines,ODE,http://www.ode.org/,false,Open Dynamics Engine
Physics,Dynamics simulation engines,ofxBox2d,https://github.com/vanderlin/ofxBox2d,true,openFrameworks wrapper for Box2D.
Physics,Dynamics simulation engines,PhysX,https://github.com/NVIDIAGameWorks/PhysX-3.4,true,An open-source realtime physics engine middleware SDK developed by Nvidia as a part of Nvidia GameWorks software suite.
Physics,Dynamics simulation engines,Project Chrono,https://github.com/projectchrono/chrono,true,An open source multi-physics simulation engine.
Physics,Dynamics simulation engines,Quantum++,https://github.com/vsoftco/qpp,true,A modern C++11 quantum computing library.
Physics,Dynamics simulation engines,Simbody,https://github.com/simbody/simbody,true,"High-performance C++ multibody dynamics/physics library for simulating articulated biomechanical and mechanical systems like vehicles, robots, and the human skeleton."
Physics,Dynamics simulation engines,SOFA,https://github.com/sofa-framework/sofa,true,"SOFA is an open-source framework targeting at real-time simulation, with an emphasis on medical simulation."
Reflection,Dynamics simulation engines,Better Enums,https://github.com/aantron/better-enums,true,Reflective enums
Reflection,Dynamics simulation engines,CPFG,https://github.com/cpgf/cpgf,true,"A C++03 library for reflection, callback and script binding."
Reflection,Dynamics simulation engines,CPP-Reflection,https://github.com/AustinBrunkhorst/CPP-Reflection,true,C++ Reflection using clang.
Reflection,Dynamics simulation engines,Magic Enum,https://github.com/Neargye/magic_enum,true,Header-only C++17 library provides static reflection for enums
Reflection,Dynamics simulation engines,magic_get,https://github.com/apolukhin/magic_get,true,std::tuple like methods for user defined types without any macro or boilerplate code.
Reflection,Dynamics simulation engines,meta,https://github.com/skypjack/meta,true,"Header-only, non-intrusive and macro-free runtime reflection system in C++."
Reflection,Dynamics simulation engines,Nameof,https://github.com/Neargye/nameof,true,"Header-only C++17 library provides nameof macros and functions to obtain the simple name of variable, type, function, macro, and enum."
Reflection,Dynamics simulation engines,Ponder,https://github.com/billyquith/ponder,true,A C++11 library for reflection.
Reflection,Dynamics simulation engines,RTTR,https://github.com/rttrorg/rttr,true,A C++11 library for reflection.
Reflection,Dynamics simulation engines,visit_struct,https://github.com/cbeck88/visit_struct,true,A miniature library for struct-field reflection in C++.
Regular Expression,Dynamics simulation engines,CppVerbalExpressions,https://github.com/VerbalExpressions/CppVerbalExpressions,true,C++ regular expressions made easy.
Regular Expression,Dynamics simulation engines,CTRE,https://github.com/hanickadot/compile-time-regular-expressions,true,A Compile time PCRE
Regular Expression,Dynamics simulation engines,Hyperscan,https://github.com/intel/hyperscan,true,Hyperscan is a high-performance multiple regex matching library by Intel. Provides simultaneous matching of large numbers of regexps
Regular Expression,Dynamics simulation engines,Oniguruma,https://github.com/kkos/oniguruma,true,A modern and flexible regular expressions library that supports a variety of character encodings.
Regular Expression,Dynamics simulation engines,PCRE,http://pcre.org/,false,A regular expression C library inspired by the regular expression capabilities in Perl.
Regular Expression,Dynamics simulation engines,PIRE,https://github.com/yandex/pire,true,Perl Incompatible Regular Expressions library by Yandex. Can be really fast
Regular Expression,Dynamics simulation engines,RE2,https://github.com/google/re2,true,A software library for regular expressions via a finite-state machine using automata theory.
Regular Expression,Dynamics simulation engines,SLRE,https://github.com/cesanta/slre,true,Super Light Regexp engine for C/C++.
Regular Expression,Dynamics simulation engines,sregex,https://github.com/openresty/sregex,true,A non-backtracking NFA/DFA-based Perl-compatible regex engine library for matching on large data streams.
Robotics,Dynamics simulation engines,MOOS-IvP,http://moos-ivp.org,false,"A set of open source C++ modules for providing autonomy on robotic platforms, in particular autonomous marine vehicles."
Robotics,Dynamics simulation engines,MRPT,http://www.mrpt.org/,false,Mobile Robot Programming Toolkit.
Robotics,Dynamics simulation engines,PCL,https://github.com/PointCloudLibrary/pcl,true,"Point Cloud Library is a standalone, large scale, open project for 2D/3D image and point cloud processing"
Robotics,Dynamics simulation engines,ROS,http://wiki.ros.org/,false,Robot Operating System provides libraries and tools to help software developers create robot applications.
Scientific Computing,Dynamics simulation engines,AMGCL,https://github.com/ddemidov/amgcl,true,a header-only C++ library for solving large sparse linear systems with algebraic multigrid.
Scientific Computing,Dynamics simulation engines,FFTW,http://www.fftw.org/,false,A C library for computing the DFT in one or more dimensions.
Scientific Computing,Dynamics simulation engines,GSL,http://www.gnu.org/software/gsl/,false,GNU scientific library.
Scientific Computing,Dynamics simulation engines,TileDB,https://github.com/TileDB-Inc/TileDB,true,Fast Dense and Sparse Multidimensional Array DBMS.
Scientific Computing,Dynamics simulation engines,Trilinos,https://github.com/trilinos/Trilinos,true,High performance PDE solvers.
Scientific Computing,Dynamics simulation engines,Torch,https://github.com/torch/torch7,true,A scientific computing framework with wide support for machine learning algorithms that puts GPUs first.
Scripting,Dynamics simulation engines,AngelScript,https://www.angelcode.com/angelscript/,false,AngelScript is a game-oriented interpreted/compiled scripting language.
Scripting,Dynamics simulation engines,Boost.Python,http://www.boost.org/doc/libs/1_65_1/libs/python/doc/html/index.html,false,A C++ library which enables seamless interoperability between C++ and the Python programming language.
Scripting,Dynamics simulation engines,cppimport,https://github.com/tbenthompson/cppimport,true,Import C++ files directly from Python!
Scripting,Dynamics simulation engines,CppSharp,https://github.com/mono/CppSharp,true,Tools and libraries to glue C/C++ APIs to high-level languages.
Scripting,Dynamics simulation engines,ChaiScript,https://github.com/ChaiScript/ChaiScript/,true,An easy to use embedded scripting language for C++.
Scripting,Dynamics simulation engines,ctypes.sh,https://github.com/taviso/ctypes.sh,true,A foreign function interface for bash.
Scripting,Dynamics simulation engines,Cython,https://github.com/cython/cython,true,Cython is an optimising static compiler for both the Python programming language and the extended Cython programming language
Scripting,Dynamics simulation engines,djinni,https://github.com/dropbox/djinni,true,A tool for generating cross-language type declarations and interface bindings.
Scripting,Dynamics simulation engines,Duktape,https://github.com/svaarala/duktape,true,An embeddable Javascript engine with compact footprint.
Scripting,Dynamics simulation engines,JavaCpp,https://github.com/bytedeco/javacpp,true,The missing bridge between Java and native C++.
Scripting,Dynamics simulation engines,libffi,https://github.com/libffi/libffi,true,A portable foreign-function interface library.
Scripting,Dynamics simulation engines,Lua,http://www.lua.org/,false,A minimal and fast scripting engine for configuration files and basic application scripting.
Scripting,Dynamics simulation engines,LuaBridge,https://github.com/vinniefalco/LuaBridge,true,"A lightweight, dependency-free library for binding Lua to C++."
Scripting,Dynamics simulation engines,luacxx,https://github.com/dafrito/luacxx,true,C++11 API for creating Lua bindings.
Scripting,Dynamics simulation engines,nbind,https://github.com/charto/nbind,true,Magical headers that make your C++ library accessible from JavaScript.
Scripting,Dynamics simulation engines,PHP-CPP,https://github.com/CopernicaMarketingSoftware/PHP-CPP,true,A library to build PHP extensions with C++.
Scripting,Dynamics simulation engines,pybind11,https://github.com/pybind/pybind11,true,Seamless operability between C++11 and Python.
Scripting,Dynamics simulation engines,SIP,https://riverbankcomputing.com/software/sip/intro,false,C or C++ Bindings Generator for Python v2 and v3.
Scripting,Dynamics simulation engines,sol2,https://github.com/ThePhD/sol2,true,A C++ <-> Lua API wrapper with advanced features and top notch performance.
Scripting,Dynamics simulation engines,SWIG,https://github.com/swig/swig,true,"A wrapper/interface Generator that let you link your c++ code to Javascript, Perl, PHP, Python, Tcl and Ruby."
Scripting,Dynamics simulation engines,V7,https://github.com/cesanta/v7,true,An embedded JavaScript engine.
Scripting,Dynamics simulation engines,V8,https://v8.dev,false,A fast JavaScript engine by Google that can be embedded into any C++ application.
Scripting,Dynamics simulation engines,ChakraCore,https://github.com/Microsoft/ChakraCore,true,
Serialization,Dynamics simulation engines,Bitsery,https://github.com/fraillt/bitsery,true,Header only C++ binary serialization library.
Serialization,Dynamics simulation engines,Bond,https://github.com/Microsoft/bond,true,"An open source, cross-platform framework for working with schematized data."
Serialization,Dynamics simulation engines,Boost.Serialization,https://www.boost.org/doc/libs/master/libs/serialization/doc/index.html,false,Boost Serialization Library.
Serialization,Dynamics simulation engines,Cap'n Proto,https://github.com/capnproto/capnproto,true,Fast data interchange format and capability-based RPC system.
Serialization,Dynamics simulation engines,cereal,https://github.com/USCiLab/cereal,true,A C++11 library for serialization.
Serialization,Dynamics simulation engines,cppcodec,https://github.com/tplgy/cppcodec,true,"Header-only C++11 library to encode/decode base64, base32 and hex with consistent, flexible API."
Serialization,Dynamics simulation engines,FlatBuffers,https://github.com/google/flatbuffers,true,A Memory efficient serialization library.
Serialization,Dynamics simulation engines,MessagePack,https://github.com/msgpack/msgpack-c,true,"Efficient binary serialization format ""like JSON"" for C and C++."
Serialization,Dynamics simulation engines,nanopb,https://github.com/nanopb/nanopb,true,Small code-size Protocol Buffers implementation in ANSI C.
Serialization,Dynamics simulation engines,protobuf,https://github.com/protocolbuffers/protobuf,true,Protocol Buffers
Serialization,Dynamics simulation engines,protobuf-c,https://github.com/protobuf-c/protobuf-c,true,Protocol Buffers implementation in C.
Serialization,Dynamics simulation engines,SimpleBinaryEncoding,https://github.com/real-logic/simple-binary-encoding,true,encoding and decoding application messages in binary format for low-latency applications.
Serialization,Dynamics simulation engines,upb,https://github.com/protocolbuffers/upb,true,A small protobuf implementation in C.
Sorting,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,pdqsort,https://github.com/orlp/pdqsort,true,Pattern-defeating quicksort.
Sorting,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Timsort,https://github.com/gfx/cpp-TimSort,true,"A templated stable sorting function which outperforms quicksort-based algorithms including std::sort, for reversed or semi-sorted data."
Video,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libvpx,http://www.webmproject.org/code/,false,VP8/VP9 Codec SDK.
Video,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,FFmpeg,https://www.ffmpeg.org/,false,"A complete, cross-platform solution to record, convert and stream audio and video."
Video,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libde265,https://github.com/strukturag/libde265,true,Open h.265 video codec implementation.
Video,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,OpenH264,https://github.com/cisco/openh264,true,Open Source H.264 Codec.
Video,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Theora,http://www.theora.org/,false,A free and open video compression format.
Video,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Vireo,https://github.com/twitter/vireo/,true,A lightweight and versatile video processing library by Twitter.
Virtual Machines,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,CarpVM,https://github.com/tekknolagi/carp,true,"""interesting"" VM in C. Let's see how this goes."
Virtual Machines,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,MicroPython,https://github.com/micropython/micropython,true,Aims to put an implementation of Python 3.x on a microcontroller.
Virtual Machines,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,TinyVM,https://github.com/jakogut/tinyvm,true,"A small, fast, lightweight virtual machine written in pure ANSI C."
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Civetweb,https://github.com/civetweb/civetweb,true,"Provides easy to use, powerful, C/C++ embeddable web server with optional CGI, SSL and Lua support."
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,C++ REST SDK,https://github.com/Microsoft/cpprestsdk,true,Microsoft project for cloud-based client-server communication in native code using a modern asynchronous C++ API design.
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,CppCMS,http://cppcms.com/,false,A Free High Performance Web Development Framework
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Crow,https://github.com/ipkn/crow,true,Crow is C++ micro web framework
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Cutelyst,https://github.com/cutelyst/cutelyst,true,"A C++ Web Framework built on top of Qt, using the simple approach of Catalyst"
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Drogon,https://github.com/an-tao/drogon,true,"A C++14/17 based, high-performance HTTP application framework."
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,facil.io,https://github.com/boazsegev/facil.io,true,"Evented, high performance C web framework supporting HTTP, WebSockets, SSE and more."
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Kore,https://kore.io/,false,ultra fast and flexible web server / framework for web applications developed in C.
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libOnion,http://www.coralbits.com/libonion/,false,lightweight library to help you create webservers in C programming language.
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,lwan,https://github.com/lpereira/lwan,true,"Experimental, scalable, high performance HTTP server."
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,oat++,https://github.com/oatpp/oatpp,true,"Light, zero-dependency framework to create high-performance web-services."
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Pistache,http://pistache.io/,false,Pistache is a C++ REST framework written in pure C++11 with no external dependency.
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,QDjango,https://github.com/jlaine/qdjango/,true,"A web framework written in C++ and built on top of the Qt library. Where possible it tries to follow django's API, hence its name."
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,TreeFrog Framework,https://github.com/treefrogframework/treefrog-framework,true,"High-speed and full-stack web application framework based on C++ and Qt, which supports HTTP and WebSocket protocol"
Web Application Framework,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Wt,http://www.webtoolkit.eu/wt,false,A C++ library for developing web applications.
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Boost.PropertyTree,http://www.boost.org/doc/libs/1_55_0/doc/html/property_tree.html,false,A property tree parser/generator that can be used to parse XML/JSON/INI/Info files.
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Expat,http://www.libexpat.org/,false,An XML parser library written in C.
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Libxml2,http://xmlsoft.org/,false,The XML C parser and toolkit of Gnome.
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libxml++,http://libxmlplusplus.sourceforge.net/,false,An XML Parser for C++.
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Mini-XML,https://github.com/michaelrsweet/mxml,true,A small XML parsing library written in ANSI C.
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,PugiXML,http://pugixml.org/,false,"A light-weight, simple and fast XML parser for C++ with XPath support."
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,RapidXml,http://rapidxml.sourceforge.net/,false,"An attempt to create the fastest XML parser possible, while retaining useability, portability and reasonable W3C compatibility."
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,TinyXML,http://sourceforge.net/projects/tinyxml/,false,"A simple, small, minimal, C++ XML parser that can be easily integrating into other programs."
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,TinyXML2,https://github.com/leethomason/tinyxml2,true,"A simple, small, efficient, C++ XML parser that can be easily integrating into other programs."
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,TinyXML++,https://github.com/rjpcomputing/ticpp,true,"A completely new interface to TinyXML that uses MANY of the C++ strengths. Templates, exceptions, and much better error handling."
XML,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Xerces-C++,http://xerces.apache.org/xerces-c/,false,A validating XML parser written in a portable subset of C++.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,access_profiler,https://github.com/arvidn/access_profiler,true,A tool to count accesses to member variables in c++ programs.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,American fuzzy lop,http://lcamtuf.coredump.cx/afl/,false,Crazy fuzzing tool that automatically discovers bugs given time and minimal example input.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Better String,http://bstring.sourceforge.net,false,An alternative to the string library for C which is more functional and does not have buffer overflow overrun problems. Also includes a C++ wrapper.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Boost.Signals,http://www.boost.org/doc/libs/1_56_0/doc/html/signals.html,false,An implementation of a managed signals and slots system.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,CPPItertools,https://github.com/ryanhaining/cppitertools,true,Range-based for loop add-ons inspired by the Python builtins and itertools library.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,DynaMix,https://github.com/iboB/dynamix,true,A library which allows you to compose and modify objects at run time.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,{fmt},https://github.com/fmtlib/fmt,true,"Small, safe and fast formatting library for C++."
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,FastFormat,http://www.fastformat.org,false,"Fast, Safe C++ Formatting inspired by log4j and Pantheios"
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,casacore,https://code.google.com/p/casacore/,false,A set of c++ core libraries derived from aips++.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,QtVerbalExpressions,https://github.com/VerbalExpressions/QtVerbalExpressions,true,This Qt lib is based off of the C++ VerbalExpressions library.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,cxx-prettyprint,https://github.com/louisdx/cxx-prettyprint,true,A pretty printing library for C++ containers.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,icecream-cpp,https://github.com/renatoGarcia/icecream-cpp,true,A small printing library for debugging purposes.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,gcc-poison,https://github.com/leafsr/gcc-poison,true,A simple header file for developers to ban unsafe C/C++ functions from applications.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Kangaru,https://github.com/gracicot/kangaru,true,A dependency injection container for C++11 and C++14.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Klib,https://github.com/attractivechaos/klib,true,Small and lightweight implementations of common algorithms and data structures.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libsigc++,http://libsigc.sourceforge.net/,false,A typesafe callback system for standard C++.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libcpuid,https://github.com/anrieff/libcpuid,true,A small C library for x86 CPU detection and feature extraction.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libevil,https://github.com/avati/libevil,true,The Evil License Manager.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libnih,https://github.com/keybuk/libnih,true,A lightweight library of C functions and structures.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,libusb,https://libusb.info/,false,A universal USB library which allows for portable access to USB devices.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Mach7,https://github.com/solodon4/Mach7,true,A Pattern-matching library for C++.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,mio,https://github.com/mandreyel/mio,true,Cross-platform C++11 header-only library for memory mapped file IO.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,PEGTL,https://github.com/taocpp/PEGTL,true,The Parsing Expression Grammar Template Library.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Remote Call Framework,http://www.deltavsoft.com/,false,Inter-process communication framework for C++.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Scintilla,http://scintilla.org/,false,A free source code editing component.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,SDS,https://github.com/antirez/sds,true,Simple Dynamic Strings library for C.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,semver.c,https://github.com/h2non/semver.c,true,A semver parser and render in ANSI C.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Serial Communication Library,https://github.com/wjwwood/serial,true,"Cross-platform, Serial Port library written in C++."
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,sigslot,http://sigslot.sourceforge.net/,false,C++ Signal/Slot Library.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,SimpleSignal,https://github.com/larspensjo/SimpleSignal,true,High performance C++11 signals.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Stage,https://github.com/rtv/Stage,true,Mobile robot simulator.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,stdman,https://github.com/jeaye/stdman,true,.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,stb,https://github.com/nothings/stb,true,A range of single-file libraries for C/C++.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,StrTk,http://www.partow.net/programming/strtk/index.html,false,A C++ library consisting of high performance string processing routines.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,Tulip Indicators,https://tulipindicators.org,false,A C library of over 100 financial technical analysis indicators.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,ub-canaries,https://github.com/regehr/ub-canaries,true,A collection of C/C++ programs that try to get compilers to exploit undefined behavior.
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,value-category-cheatsheet,https://github.com/jeaye/value-category-cheatsheet,true,
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,VarTypes,https://github.com/szi/vartypes,true,"A feature-rich, object-oriented framework for managing variables in C++ / Qt4."
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,ZBar,http://zbar.sourceforge.net/,false,"A barcode scanner library, which allows to scan photos/images/video streams for barcodes and return their value."
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,ZXing,https://github.com/zxing/zxing/,true,"An open-source, multi-format 1D/2D barcode image processing library implemented in Java, with ports to other languages."
Miscellaneous,YAShttpsgithub.comniXmanyas  Very fast Yet Another Serialization library supports the binarytextjson formats. Boost,pprint,https://github.com/p-ranav/pprint,true,Pretty Printer for Modern C++.
Compiler,Software for creating a development environment.,8cc,https://github.com/rui314/8cc,true,A Small C Compiler.
Compiler,Software for creating a development environment.,c,https://github.com/ryanmjacobs/c,true,"Compile and execute C ""scripts"" in one go!"
Compiler,Software for creating a development environment.,Clang,http://clang.llvm.org/,false,A C compiler for LLVM. Supports C++11/14/1z C11. Developed by LLVM Team.
Compiler,Software for creating a development environment.,GCC,https://gcc.gnu.org/,false,GNU Compiler Collection. Supports C++11/14/1z C11 and OpenMP.
Compiler,Software for creating a development environment.,PCC,http://pcc.ludd.ltu.se/,false,A very old C compiler. Supports C99.
Compiler,Software for creating a development environment.,Intel C++ Compiler,https://software.intel.com/en-us/c-compilers,false,Developed by Intel.
Compiler,Software for creating a development environment.,LLVM,http://llvm.org/,false,Collection of modular and reusable compiler and toolchain technologies.
Compiler,Software for creating a development environment.,Microsoft Visual C++,https://msdn.microsoft.com/en-us/vstudio/hh386302.aspx,false,"MSVC, developed by Microsoft."
Compiler,Software for creating a development environment.,Open WatCom,https://github.com/open-watcom/open-watcom-v2,true,"Watcom C, C++, and Fortran cross compilers and tools."
Compiler,Software for creating a development environment.,Oracle Solaris Studio,http://www.oracle.com/technetwork/server-storage/solarisstudio/overview/index.html,false,"C, C++ and Fortran compiler for SPARC and x86. Supports C++11. Available on Linux and Solaris."
Compiler,Software for creating a development environment.,TCC,http://bellard.org/tcc/,false,Tiny C Compiler.
Online Compiler,Software for creating a development environment.,codepad,http://codepad.org/,false,"An online compiler/interpreter, and a simple collaboration tool."
Online Compiler,Software for creating a development environment.,coliru,http://coliru.stacked-crooked.com/,false,Online compiler/shell with support for various C++ compilers.
